neck_x,neck_y,left_foot_x,left_foot_y,left_elbow_x,left_elbow_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,waist_x,waist_y,left_shoulder_x,left_shoulder_y,right_foot_x,right_foot_y,right_elbow_x,right_elbow_y,right_hand_x,right_hand_y,right_knee_x,right_knee_y,right_shoulder_x,right_shoulder_y,left_hand_x,left_hand_y
37.87128713,475.8415842,-20.0,-46.0,-64.0,337.0,-59.0,247.5,90.0,232.5,-34.0,76.0,27.0,295.0,-58.0,489.0,6.0,-86.0,145.0,331.0,154.0,226.0,44.0,62.0,145.69306930000002,473.16831680000007,-74.0,218.5
36.98019802,471.3861386,-18.0,-50.0,-59.0,337.0,-61.0,251.0,89.0,238.5,-34.0,76.0,29.0,295.0,-54.0,485.0,6.0,-86.0,144.0,329.0,154.0,235.0,42.0,70.0,147.47524750000002,467.8217822,-68.0,216.0
38.76237624,467.8217822,-18.0,-52.0,-55.0,334.0,-58.0,246.0,87.0,237.0,-30.0,74.0,28.0,291.5,-52.0,483.0,6.0,-82.0,144.0,328.0,150.0,235.0,40.0,69.0,144.8019802,464.2574257,-65.5,216.0
36.98019802,460.6930693,-18.0,-40.0,-55.0,329.0,-56.5,243.5,87.0,239.0,-26.0,72.0,24.0,286.5,-56.0,471.0,6.0,-80.0,145.0,323.0,148.0,231.0,40.0,71.0,143.9108911,458.9108911,-62.5,211.0
32.52475248,457.1287129,-12.0,-26.0,-56.0,324.0,-59.0,238.0,87.0,237.5,-20.0,68.0,19.5,283.5,-54.0,465.0,10.0,-78.0,136.0,321.0,144.0,229.0,38.0,78.0,135.0,450.8910891,-67.0,208.0
28.06930693,448.2178218,-10.0,-34.0,-54.0,323.0,-57.0,237.0,84.0,236.5,-24.0,72.0,16.0,281.0,-56.0,458.0,10.0,-74.0,130.0,317.0,136.0,216.0,40.0,85.0,131.4356436,444.6534653,-67.5,205.0
26.28712871,451.7821782,-14.0,-38.0,-58.0,322.0,-59.0,243.0,80.0,240.5,-34.0,84.0,12.0,283.5,-61.0,455.0,16.0,-54.0,119.0,317.0,128.0,213.0,39.0,82.0,126.980198,442.8712871,-68.0,212.0
20.94059406,450.8910891,-12.0,-38.0,-62.0,322.0,-60.0,249.0,76.5,237.0,-38.0,84.0,11.0,288.5,-61.0,461.0,20.0,-30.0,110.0,322.0,125.0,215.0,39.0,88.0,118.960396,445.5445545,-73.5,219.0
20.04950495,451.7821782,-10.0,-28.0,-68.0,330.0,-64.5,253.0,68.0,241.0,-30.0,92.0,7.0,295.0,-65.0,461.0,18.0,-6.0,104.0,327.0,117.0,219.0,42.0,92.0,113.6138614,448.2178218,-79.0,228.0
12.02970297,457.1287129,-10.0,-22.0,-72.0,333.0,-64.0,258.0,59.5,241.0,-40.0,92.0,3.0,300.5,-68.0,465.0,18.0,2.0,96.0,338.0,108.0,215.0,45.0,97.0,112.7227723,449.1089109,-84.0,236.5
8.465346535,463.3663366,-12.0,-30.0,-79.0,337.0,-63.5,263.0,59.0,246.0,-33.0,97.0,3.5,305.0,-68.0,469.0,22.0,22.0,90.0,339.0,105.0,213.0,40.0,110.0,104.7029703,453.56435639999995,-88.5,244.0
6.683168317000001,459.8019802,-10.0,-28.0,-86.0,345.0,-63.0,267.0,62.5,251.5,-30.0,96.0,0.5,307.5,-69.0,472.0,20.0,26.0,83.0,344.0,100.0,226.0,41.0,120.0,103.8118812,455.3465347,-90.0,250.0
7.574257426,466.039604,-12.0,-20.0,-85.0,344.0,-64.0,270.0,63.0,259.5,-30.0,99.0,0.5,307.5,-72.0,470.0,14.0,14.0,82.0,346.0,94.0,228.0,32.0,132.0,102.029703,453.56435639999995,-92.0,257.5
6.683168317000001,457.1287129,-10.0,-18.0,-87.0,345.0,-63.0,269.5,63.0,256.5,-28.0,103.0,-1.5,307.5,-68.0,467.0,8.0,18.0,82.0,345.0,90.0,227.0,34.0,136.0,100.24752480000001,453.56435639999995,-95.0,260.5
7.574257426,451.7821782,-6.0,-24.0,-90.0,340.0,-60.0,273.5,60.5,251.5,-25.0,108.0,-2.0,305.5,-70.0,463.0,14.0,10.0,75.0,347.0,86.0,229.0,34.0,122.0,98.46534653,448.2178218,-90.0,258.0
8.465346535,450.0,-12.0,-12.0,-88.0,337.0,-61.0,272.0,56.5,246.5,-25.0,109.0,-2.0,305.0,-64.0,457.0,6.0,20.0,82.0,342.0,86.0,221.0,24.0,120.0,102.9207921,441.0891089,-90.0,252.5
12.92079208,445.5445545,-16.0,-4.0,-84.0,332.0,-58.0,269.0,58.0,246.0,-24.0,112.0,2.0,299.0,-61.0,451.0,2.0,18.0,82.0,332.0,90.0,220.0,27.0,121.0,95.79207921,431.2871287,-87.0,246.0
15.59405941,441.98019800000003,-8.0,-4.0,-78.0,331.0,-57.0,269.0,60.5,245.5,-25.0,115.0,3.5,297.5,-60.0,449.0,8.0,18.0,82.0,327.0,94.0,221.0,26.0,128.0,95.79207921,429.5049505,-83.0,244.5
17.37623762,438.4158416,-18.0,14.0,-72.0,330.0,-54.0,269.5,63.5,247.5,-27.0,121.0,5.0,298.0,-51.0,448.0,10.0,18.0,87.0,329.0,97.0,220.0,30.0,132.0,102.029703,430.39603960000005,-78.0,245.0
18.26732673,442.8712871,-20.0,24.0,-62.0,335.0,-51.5,269.0,65.5,252.0,-28.0,126.0,7.0,303.0,-49.0,449.0,6.0,22.0,93.0,331.0,102.0,227.0,33.0,133.0,104.7029703,433.960396,-71.5,248.5
23.61386139,447.3267327,-26.0,50.0,-54.0,338.0,-43.5,271.0,64.0,259.5,-30.0,129.0,10.0,303.5,-50.0,455.0,6.0,20.0,97.0,340.0,107.0,237.0,30.0,134.0,104.7029703,435.7425743,-64.0,249.5
26.28712871,447.3267327,-20.0,58.0,-52.0,345.0,-45.0,273.0,61.5,261.5,-30.0,140.0,15.0,307.5,-44.0,456.0,8.0,30.0,104.0,338.0,114.0,247.0,32.0,136.0,106.48514850000001,441.0891089,-61.0,252.5
29.85148515,449.1089109,-14.0,62.0,-46.0,348.0,-43.5,278.0,62.0,265.5,-30.0,149.0,15.0,311.0,-40.0,461.0,4.0,26.0,102.0,341.0,118.0,255.0,34.0,144.0,107.3762376,444.6534653,-55.0,255.5
25.3960396,450.0,-18.0,60.0,-42.0,346.0,-47.0,281.0,66.0,268.0,-29.0,149.0,16.5,315.5,-40.0,456.0,4.0,26.0,107.0,343.0,115.0,257.0,32.0,138.0,106.48514850000001,442.8712871,-53.0,255.5
