neck_x,neck_y,left_foot_x,left_foot_y,left_elbow_x,left_elbow_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,waist_x,waist_y,left_shoulder_x,left_shoulder_y,right_foot_x,right_foot_y,right_elbow_x,right_elbow_y,right_hand_x,right_hand_y,right_knee_x,right_knee_y,right_shoulder_x,right_shoulder_y,left_hand_x,left_hand_y
-345.71849669999995,387.192336,-440.5242464,-562.2542595,-577.7597642000001,115.53426680000001,-514.1284404,-180.07863700000001,-277.8039794,-177.3470892,-471.6644823,-379.6592398,-374.0162122,-3.3161385410000004,-552.2918202000001,317.8629329,-368.33551769999997,-787.3132372,-150.4642594,49.03463522,-156.12380249999998,-164.61311719999998,-308.8859764,-492.8964613,-173.10243180000003,296.6396463,-624.4509948,-120.7516581
-348.5482682,377.28813560000003,-430.61598949999996,-569.3315857999999,-577.7597642000001,114.119381,-514.1284404,-180.07863700000001,-280.63375089999994,-170.2726603,-471.6644823,-372.5819135,-374.0162122,-1.901252763,-548.0471629,302.2991894,-372.5819135,-787.3132372,-156.12380249999998,49.03463522,-167.4428887,-161.7833456,-321.62516380000005,-498.55832239999995,-178.7619749,290.9801032,-623.0361091,-123.58142959999998
-354.2078113,367.3839352,-423.53866320000003,-583.4862385,-577.7597642000001,109.87472369999999,-514.1284404,-177.2477064,-280.63375089999994,-173.10243180000003,-466.0026212,-366.9200524,-375.431098,-4.731024318,-550.8769344,295.2247605,-373.99737880000004,-785.8977719999999,-163.1982314,47.61974945,-171.6875461,-161.7833456,-324.4560944,-491.4809961,-191.4959469,283.90567430000004,-623.0361091,-124.99631540000001
-358.4524687,356.06484889999996,-420.70773260000004,-594.8099607,-583.4193073,104.2151805,-518.3748362,-174.4167759,-283.4635225,-168.8577745,-468.8335518,-371.1664482,-376.8459838,-3.3161385410000004,-560.7811349,293.8098747,-378.24377460000005,-777.4049802999999,-173.10243180000003,54.69417833,-177.3470892,-163.1982314,-330.11795539999997,-485.81913499999996,-201.4001474,281.0759027,-628.6956522,-127.82608700000002
-375.431098,358.89462050000003,-422.1231978999999,-597.6408912,-590.4937362000001,104.2151805,-519.7903014,-173.00131059999998,-294.78260869999997,-157.53868830000002,-461.75622539999995,-372.5819135,-385.33529849999996,3.7582903460000003,-572.1002211,286.73544580000004,-373.99737880000004,-759.0039318,-187.2512896,63.183493,-175.9322034,-163.1982314,-330.11795539999997,-478.74180870000004,-218.3787767,281.0759027,-631.5254237,-122.16654380000001
-385.33529849999996,364.55416360000004,-426.3695937,-603.3027523,-600.3979366000001,108.4598379,-525.4521625,-161.6775885,-299.027266,-151.87914519999998,-463.17169069999994,-375.412844,-392.4097273,6.5880619010000006,-582.0044215,286.73544580000004,-369.750983,-733.525557,-201.4001474,77.33235077,-185.83640380000003,-153.29403100000002,-328.7024902,-467.4180865,-228.28297719999998,288.1503316,-637.1849668,-124.99631540000001
-406.5585851,371.62859249999997,-426.3695937,-601.887287,-603.2277082,111.2896094,-524.0366972,-140.4456094,-301.8570376,-141.97494469999998,-471.6644823,-378.24377460000005,-398.0692704,17.90714812,-589.0788504,292.3949889,-364.08912189999995,-698.1389253,-214.1341194,91.48120855,-190.0810612,-127.82608700000002,-320.2096986,-441.9397117,-239.60206340000002,302.2991894,-637.1849668,-110.84745759999998
-412.21812819999997,385.7774503,-424.9541284,-594.8099607,-608.8872512999999,129.68312450000002,-524.0366972,-126.29095670000001,-301.8570376,-123.58142959999998,-474.49541280000005,-375.412844,-407.9734709,40.54532056,-600.3979366000001,306.54384669999996,-355.59633030000003,-644.3512451,-218.3787767,102.8002948,-184.4215181,-115.09211499999999,-307.4705111,-409.3840105,-246.6764923,327.7671334,-641.4296242,-109.43257179999999
-416.4627856,405.5858511,-424.9541284,-599.0563565,-617.376566,136.7575534,-528.2830931,-100.8125819,-304.6868091,-103.7730287,-475.91087810000005,-372.5819135,-410.8032424,51.86440678,-596.1532793,320.6927045,-355.59633030000003,-582.0707732999999,-225.4532056,125.4384672,-191.4959469,-88.20928519,-298.9777195,-376.82830930000006,-250.92114959999998,344.7457627,-642.8445098999999,-85.37951363
-424.9521002,422.56448049999995,-427.785059,-599.0563565,-618.7914517,148.0766396,-521.2057666999999,-89.48885976,-303.2719234,-81.1348563,-470.249017,-366.9200524,-410.8032424,71.67280766,-600.3979366000001,330.59690489999997,-349.93446919999997,-512.7129751,-229.69786290000002,145.2468681,-197.15549009999998,-64.15622697,-290.48492789999995,-337.1952818,-253.7509211,363.1392778,-640.0147383999999,-68.4008843
-432.0265291,436.7133382,-423.53866320000003,-597.6408912,-617.376566,157.9808401,-516.9593709,-69.672346,-297.61238030000004,-66.98599853,-467.4180865,-352.7653997,-413.633014,78.74723655,-600.3979366000001,343.33087689999996,-349.93446919999997,-460.3407602,-238.1871776,176.3743552,-198.57037580000002,-50.0073692,-290.48492789999995,-307.4705111,-262.2402358,374.458364,-637.1849668,-50.0073692
-430.6116433,439.5431098,-419.29226739999996,-600.4718217999999,-624.4509948,166.47015480000002,-505.6356488,-61.17955439,-294.78260869999997,-51.42225497,-457.5098296,-348.5190039,-417.8776713,90.06632277,-604.642594,347.5755343,-352.7653997,-426.3695937,-235.357406,179.2041268,-197.15549009999998,-41.51805453,-290.48492789999995,-273.4993447,-259.4104643,382.9476787,-634.3551953,-35.85851142
-429.1967576,439.5431098,-420.70773260000004,-597.6408912,-628.6956522,169.2999263,-505.6356488,-58.34862385,-293.3677229,-44.34782609,-458.9252949,-349.93446919999997,-416.4627856,91.48120855,-597.5681651000001,351.82019160000004,-349.93446919999997,-409.3840105,-235.357406,180.6190125,-197.15549009999998,-31.61385409,-293.3158585,-250.8519004,-263.65512160000003,381.53279289999995,-625.8658806,-34.44362564
-424.9521002,433.88356669999996,-417.8768021,-597.6408912,-623.0361091,157.9808401,-497.14285710000007,-56.93315858,-289.1230656,-42.93294031,-453.26343380000003,-348.5190039,-416.4627856,95.72586588,-600.3979366000001,341.9159912,-349.93446919999997,-409.3840105,-242.43183489999998,182.0338983,-195.7406043,-35.85851142,-296.146789,-236.6972477,-260.82535,378.70302139999995,-620.2063375,-31.61385409
-427.78187180000003,428.22402360000007,-417.8768021,-597.6408912,-621.6212232999999,150.9064112,-492.8964613,-55.51769332,-289.1230656,-41.51805453,-446.1861075,-345.68807339999995,-413.633014,94.3109801,-589.0788504,334.8415623,-345.68807339999995,-419.29226739999996,-239.60206340000002,173.54458359999998,-195.7406043,-35.85851142,-298.9777195,-231.03538659999998,-259.4104643,371.62859249999997,-611.7170227999999,-34.44362564
-419.29255710000007,422.56448049999995,-415.0458716,-589.1480996,-613.1319086,148.0766396,-487.23460030000007,-54.10222805,-283.4635225,-45.76271186,-444.7706422,-345.68807339999995,-410.8032424,85.82166544,-586.2490789,327.7671334,-341.4416776,-430.61598949999996,-239.60206340000002,173.54458359999998,-188.6661754,-41.51805453,-296.146789,-232.45085189999998,-257.9955785,360.3095063,-600.3979366000001,-37.2733972
-413.633014,409.8305085,-409.3840105,-591.9790301,-598.9830508,149.4915254,-485.81913499999996,-58.34862385,-277.8039794,-47.17759764,-441.9397117,-349.93446919999997,-399.4841562,82.99189388,-580.5895357,326.3522476,-340.0262123,-446.1861075,-235.357406,160.8106116,-185.83640380000003,-48.59248342,-298.9777195,-242.3591088,-250.92114959999998,356.06484889999996,-594.7383934999999,-42.93294031
-398.0692704,394.2667649,-412.214941,-587.7326343,-594.7383934999999,150.9064112,-474.49541280000005,-56.93315858,-274.97420780000004,-50.0073692,-436.2778506,-344.2726081,-399.4841562,82.99189388,-567.8555637000001,326.3522476,-337.1952818,-446.1861075,-229.69786290000002,159.3957259,-184.4215181,-48.59248342,-296.146789,-250.8519004,-245.2616065,346.1606485,-589.0788504,-38.68828298
-385.33529849999996,408.4156227,-410.7994758,-566.5006553,-587.6639646000001,159.3957259,-470.249017,-41.36304063,-273.559322,-41.51805453,-437.6933159,-325.8715596,-390.99484160000003,85.82166544,-555.1215917000001,329.18201919999996,-340.0262123,-451.8479685,-226.8680914,156.56595430000002,-181.5917465,-48.59248342,-296.146789,-250.8519004,-232.52763450000003,344.7457627,-583.4193073,-30.19896831
-368.35666910000003,412.66028,-416.4613368,-535.3604194000001,-560.7811349,189.1083272,-460.3407602,-27.20838794,-266.48489309999997,-27.36919676,-443.35517689999995,-315.9633028,-385.33529849999996,97.14075166,-545.2173912999999,343.33087689999996,-335.7798165,-449.017038,-219.7936625,162.22549740000002,-178.7619749,-45.76271186,-291.9003932,-252.26736569999997,-221.2085483,351.82019160000004,-570.6853352999999,-8.975681651
-362.69712599999997,425.39425199999994,-426.3695937,-504.2201835,-552.2918202000001,211.7464996,-460.3407602,-17.30013106,-262.2402358,-13.22033898,-449.017038,-287.6539974,-368.35666910000003,116.9491525,-532.4834193,364.55416360000004,-335.7798165,-454.6788991,-209.889462,167.8850405,-175.9322034,-31.61385409,-293.3158585,-252.26736569999997,-208.4745763,368.79882089999995,-565.0257922000001,8.002947679
-349.96315400000003,438.12822400000005,-426.3695937,-457.5098296,-546.6322771,228.725129,-453.26343380000003,-5.976408912,-256.5806927,0.9285187915,-449.017038,-266.42201830000005,-361.2822402,132.51289609999998,-518.3345615000001,385.7774503,-335.7798165,-453.26343380000003,-192.9108327,187.6934414,-171.6875461,-17.46499632,-293.3158585,-249.43643509999998,-205.64480469999998,384.3625645,-557.9513632999999,24.98157701
-340.05895360000005,459.3515107,-419.29226739999996,-395.2293578,-533.8983051,247.1186441,-453.26343380000003,8.178243775,-257.9955785,13.66249079,-449.017038,-231.03538659999998,-351.3780398,139.587325,-514.0899042,399.926308,-338.6107471,-453.26343380000003,-190.0810612,196.1827561,-174.51731759999998,-6.145910096000001,-298.9777195,-248.0209699,-195.7406043,398.51142230000005,-550.8769344,44.78997789
-338.6440678,470.67059689999996,-415.0458716,-340.0262123,-523.9941046,262.6823876,-454.6788991,20.91743119,-257.9955785,23.56669123,-446.1861075,-205.5570118,-352.7929256,150.9064112,-502.77081799999996,421.14959469999997,-338.6107471,-451.8479685,-192.9108327,207.50184230000002,-180.1768607,13.66249079,-303.2241153,-242.3591088,-187.2512896,412.66028,-548.0471629,56.10906411
-335.8142962,476.33014000000003,-415.0458716,-306.0550459,-518.3345615000001,265.5121592,-454.6788991,26.57929227,-266.48489309999997,37.71554901,-451.8479685,-178.6631717,-348.5482682,165.05526899999998,-504.1857038,428.22402360000007,-341.4416776,-449.017038,-192.9108327,215.991157,-184.4215181,23.56669123,-301.8086501,-233.86631719999997,-190.0810612,421.14959469999997,-552.2918202000001,68.84303611
-342.88872510000004,481.98968310000004,-407.9685452,-280.576671,-515.5047900000001,272.58658810000003,-457.5098296,33.65661861,-270.7295505,43.37509211,-449.017038,-156.0157274,-351.3780398,173.54458359999998,-511.2601326,432.4686808999999,-347.1035387,-449.017038,-192.9108327,218.8209285,-187.2512896,33.47089167,-308.8859764,-223.9580603,-204.2299189,425.39425199999994,-548.0471629,71.67280766
